timestamp,ch1,ch2,ch3,ch4,label
28.080402,-0.26015,-0.399378,0.270346,-0.134357,pinch
28.081407,-0.33982,0.137397,0.217921,-0.080587,pinch
28.082412,0.502443,0.743341,-0.041849,-0.01353,pinch
28.083417,0.778751,0.64693,0.04507,-0.086516,pinch
28.084422,0.369863,1.041824,-0.128881,-0.107149,pinch
28.085427,0.242942,0.039098,0.060707,0.034326,pinch
28.086432,-0.661449,0.250107,0.05243,0.120567,pinch
28.087437,-0.496175,-0.317,0.171105,0.046862,pinch
28.088442,-0.472555,-0.517165,0.042737,0.023131,pinch
28.089447,0.271524,-1.12749,0.004443,0.142398,pinch
28.090452,0.034614,-0.088458,0.040836,0.258246,pinch
28.091457,0.445148,0.749821,0.039735,0.068432,pinch
28.092462,0.70128,1.096441,-0.11551,0.074321,pinch
28.093467,0.130274,0.833504,-0.127073,-0.000169,pinch
28.094472,0.328806,-0.274183,-0.155843,0.019621,pinch
28.095477,-0.141459,0.06301,-0.239006,-0.014653,pinch
28.096482,-0.746251,-0.923987,-0.234285,-0.061001,pinch
28.097487,-0.368704,-0.743996,-0.158646,0.00056,pinch
28.098492,-0.971429,-0.766841,-0.053582,0.024655,pinch
28.099497,-0.653344,-0.365849,0.021433,0.008099,pinch
28.100503,0.330699,-0.276493,0.06276,-0.054334,pinch
28.101508,0.752497,-0.113698,0.06498,-0.023379,pinch
28.102513,0.349988,0.751464,0.294,0.006352,pinch
28.103518,-0.155937,0.879306,0.143636,0.017545,pinch
28.104523,-0.247003,-0.167469,0.172948,-0.010207,pinch
28.105528,-0.422492,-0.522634,0.353278,-0.098698,pinch
28.106533,0.208943,-0.858933,0.308276,0.001283,pinch
28.107538,-0.397204,-0.409304,0.250617,-0.09764,pinch
28.108543,0.158923,-0.183202,0.224498,-0.085268,pinch
28.109548,-0.40557,0.351016,0.224967,-0.123148,pinch
28.110553,0.099781,0.22387,0.164842,-0.082897,pinch
28.111558,0.470772,0.851154,-0.007342,-0.172839,pinch
28.112563,1.026463,1.155647,-0.00278,-0.032104,pinch
28.113568,0.475031,-0.249244,-0.020206,-0.01971,pinch
28.114573,0.259853,-0.426447,-0.187245,-0.074924,pinch
28.115578,-0.334705,-0.439992,-0.157754,0.077655,pinch
28.116583,-0.723195,-0.728362,-0.298954,0.081281,pinch
28.117588,-0.613269,-0.761579,-0.286209,0.07931,pinch
28.118593,-0.010657,0.707841,-0.17271,0.075376,pinch
28.119598,-0.152593,1.097094,-0.152316,0.053509,pinch
28.120603,0.211271,0.585529,-0.027223,0.089712,pinch
28.121608,0.045509,0.443778,0.022792,0.143284,pinch
28.122613,0.647768,-0.251557,0.183215,0.092998,pinch
28.123618,0.745349,0.387335,0.076459,0.067567,pinch
28.124623,0.177084,-0.682529,0.102537,0.135089,pinch
28.125628,-0.117293,-1.052688,0.005288,0.049386,pinch
28.126633,-0.780973,-0.547336,0.116959,0.057168,pinch
28.127638,-0.832477,0.588466,-0.025973,0.024127,pinch
28.128643,-0.891784,0.877473,0.092957,0.044985,pinch
28.129648,-0.450739,0.445321,0.081517,-0.016747,pinch
28.130653,0.40702,0.743282,0.150391,-0.085693,pinch
28.131658,1.284745,-0.318445,0.171998,-0.150945,pinch
28.132663,0.423947,-0.713816,0.233278,-0.165895,pinch
28.133668,-0.10641,-0.59202,0.310294,-0.148382,pinch
28.134673,0.097656,-0.702615,0.280461,0.010341,pinch
28.135678,0.044606,0.1931,0.155054,-0.160473,pinch
28.136683,-0.168615,0.206887,0.035323,-0.043528,pinch
28.137688,-0.467659,-0.155412,0.017026,-0.08796,pinch
28.138693,-0.444975,0.777831,-0.171914,-0.031209,pinch
28.139698,0.008074,0.927745,-0.142835,0.015752,pinch
28.140704,0.501605,0.351216,-0.265208,0.042064,pinch
28.141709,0.110979,-0.495289,-0.313568,0.013366,pinch
28.142714,0.949628,-1.144776,-0.303681,0.044739,pinch
28.143719,0.799727,-0.918404,-0.252486,-0.036996,pinch
28.144724,0.00928,-0.785781,-0.300308,-0.048662,pinch
28.145729,-0.642245,0.155332,-0.174803,0.017048,pinch
28.146734,-0.673216,0.612308,0.068516,0.007274,pinch
28.147739,-0.326404,0.273231,0.051185,-0.067926,pinch
28.148744,-0.296633,-0.015386,-0.115549,0.04918,pinch
28.149749,0.04469,-0.306663,-0.103752,0.141536,pinch
28.150754,0.240228,0.05364,0.061743,0.150437,pinch
28.151759,0.367404,-0.479459,0.212172,0.110357,pinch
28.152764,0.848481,-0.811841,0.251249,0.13314,pinch
28.153769,0.864532,-1.029855,0.353655,-0.053362,pinch
28.154774,0.170859,-0.068188,0.263444,0.098988,pinch
28.155779,-0.530978,0.576051,0.207846,0.116486,pinch
28.156784,-1.06992,0.524307,0.020847,0.079861,pinch
28.157789,-0.436234,-0.00135,0.147696,-0.026975,pinch
28.158794,-0.595959,0.536485,0.032118,-0.067812,pinch
28.159799,0.343624,-0.691131,0.102793,-0.108733,pinch
28.160804,0.002096,-0.893806,0.112142,-0.112647,pinch
28.161809,0.412544,-0.231228,-0.044337,-0.148167,pinch
28.162814,0.481084,-0.135316,-0.038641,-0.172821,pinch
28.163819,-0.456222,0.01377,0.212948,-0.012059,pinch
28.164824,-0.13236,-0.369222,0.157092,-0.148856,pinch
28.165829,0.375557,0.96685,0.03007,-0.040989,pinch
28.166834,-0.280257,1.096249,-0.076182,-0.102432,pinch
28.167839,-0.649115,0.601806,-0.167759,-0.063295,pinch
28.168844,-1.242506,-0.56046,-0.170014,0.020787,pinch
28.169849,-0.228473,-1.307094,-0.466366,-0.046231,pinch
28.170854,0.845452,-0.756573,-0.241599,0.034501,pinch
28.171859,1.271879,-0.081626,-0.112094,0.073758,pinch
28.172864,0.637068,0.399208,-0.188499,0.051908,pinch
28.173869,0.194245,0.609391,-0.050146,0.13869,pinch
28.174874,0.270629,0.602753,-0.127416,0.135112,pinch
28.175879,0.174815,0.284697,0.136295,0.081794,pinch
28.176884,-1.338609,0.557258,0.14513,0.092773,pinch
28.177889,-0.163429,-0.141941,0.194161,0.077483,pinch
28.178894,-0.080399,-0.388779,0.374929,0.047234,pinch
28.179899,0.126236,-0.983692,0.262437,0.109764,pinch
28.180905,0.256303,-1.246702,0.354109,0.033544,pinch
28.18191,0.452282,0.060954,0.306958,0.046636,pinch
28.182915,0.966241,0.890108,0.192423,0.044624,pinch
28.18392,0.846152,0.65167,0.107675,-0.00922,pinch
28.184925,0.076925,0.187468,0.064483,-0.028002,pinch
28.18593,-0.563057,0.278798,-0.059957,0.12139,pinch
28.186935,-0.809925,0.060047,0.084593,0.044237,pinch
28.18794,-0.450202,-0.160696,-0.024036,0.057173,pinch
28.188945,0.43991,-1.0581,0.002356,-0.093572,pinch
28.18995,0.072414,-0.534348,-0.15537,0.011241,pinch
28.190955,0.922567,-0.147291,-0.260222,0.017055,pinch
28.19196,0.387252,0.304004,-0.234457,-0.011987,pinch
28.192965,0.422618,0.939221,0.034419,-0.116906,pinch
28.19397,0.384835,1.245976,-0.210985,-0.159443,pinch
28.194975,0.074025,0.818568,-0.152256,-0.084738,pinch
28.19598,0.169589,-0.958455,-0.128522,-0.102665,pinch
28.196985,-0.402533,-1.100846,0.033651,-0.107195,pinch
28.19799,-0.648563,-0.503691,-0.086887,-0.104399,pinch
28.198995,-0.992758,0.064708,0.133961,-0.11826,pinch
28.2,-9.9e-05,0.118104,-0.006081,-0.010306,pinch
28.2,0.097808,0.614176,-0.082298,-0.033282,pinch
28.201005,0.835413,0.933963,-0.087609,0.021123,pinch
28.20201,0.51277,1.285547,0.228623,0.136301,pinch
28.203015,0.770072,0.404374,0.217916,0.160035,pinch
28.20402,0.234289,0.00197,0.364909,0.102612,pinch
28.205025,0.005512,-0.472389,0.141191,0.176593,pinch
28.20603,-0.190381,-0.26017,0.156657,0.178689,pinch
28.207035,-0.710892,-0.538286,0.154245,0.095753,pinch
28.20804,-0.55374,-0.241757,-0.037122,0.13547,pinch
28.209045,-0.575494,-0.055557,0.110471,0.094972,pinch
28.21005,-0.370324,0.220533,-0.025696,-0.079994,pinch
28.211055,-0.024202,0.60186,-0.011614,-0.006884,pinch
28.21206,0.705752,1.125204,-0.091928,0.001746,pinch
28.213065,0.905365,0.154197,-0.009684,0.085946,pinch
28.21407,0.88914,-0.76028,0.073144,-0.020652,pinch
28.215075,0.247736,-1.26784,-0.13942,-0.028681,pinch
28.21608,-0.412811,-0.521407,-0.141655,-0.021237,pinch
28.217085,-0.819394,0.056153,-0.073999,-0.061428,pinch
28.21809,-0.042583,0.068697,-0.096277,0.036084,pinch
28.219095,0.223808,-0.390422,-0.30074,-0.077108,pinch
28.220101,-0.086236,0.352138,-0.19378,-0.061828,pinch
28.221106,0.301923,1.130329,-0.185016,-0.122352,pinch
28.222111,0.115293,0.318067,-0.159171,-0.055814,pinch
28.223116,0.777695,-0.091935,-0.139,-0.155947,pinch
28.224121,0.498877,-0.383615,-0.144484,-0.163538,pinch
28.225126,0.084724,-0.804202,-0.029447,-0.138917,pinch
28.226131,-0.413284,-0.68809,0.139796,-0.053047,pinch
28.227136,-0.586281,-0.069798,-0.007961,-0.059518,pinch
28.228141,-0.923831,0.809434,0.026421,-0.042938,pinch
28.229146,-0.133311,0.600966,0.247056,0.018832,pinch
28.230151,0.123036,0.811704,0.147071,0.003655,pinch
28.231156,0.559218,-0.095172,0.336399,-0.058167,pinch
28.232161,0.995242,-0.009838,0.240684,0.079373,pinch
28.233166,0.293349,-0.630947,0.339568,0.095906,pinch
28.234171,-0.329894,-0.355358,0.284302,-0.006881,pinch
28.235176,0.238754,-0.843597,0.34463,0.110156,pinch
28.236181,-0.357954,0.084611,0.137257,0.1641,pinch
28.237186,-0.033669,0.120036,0.057492,0.09766,pinch
28.238191,-0.728496,0.762789,-0.059856,0.124122,pinch
28.239196,-1.057401,0.999314,-0.313602,0.115269,pinch
28.240201,-0.243874,0.442304,-0.319354,0.172257,pinch
28.241206,0.18614,-0.777978,-0.323223,0.100281,pinch
28.242211,0.901327,-1.140257,-0.268671,0.076404,pinch
28.243216,0.7096,-0.970166,-0.161614,-0.018151,pinch
28.244221,0.709461,0.121498,-0.251176,-0.044457,pinch
28.245226,-0.333246,-0.085629,0.007495,-0.132441,pinch
28.246231,-0.495749,-0.563866,0.036079,-0.247632,pinch
28.247236,-0.375322,0.035842,-0.032823,-0.16128,pinch
28.248241,0.035106,1.091942,0.081569,-0.107161,pinch
28.249246,-0.142799,0.400661,-0.120663,-0.13042,pinch
28.250251,-0.046835,-0.00464,-0.064746,-0.093161,pinch
28.251256,0.047709,-1.023268,-0.051975,-0.086963,pinch
28.252261,0.555127,-0.905188,-0.012726,-0.169327,pinch
28.253266,0.853603,-0.386001,0.063693,0.016935,pinch
28.254271,0.655324,-0.177669,0.050248,0.03147,pinch
28.255276,0.144586,0.387677,0.275196,0.02598,pinch
28.256281,-0.870024,1.017765,0.116352,-0.022785,pinch
28.257286,-0.673178,-0.031779,0.265701,-0.03668,pinch
28.258291,-0.124653,-0.058028,0.289054,-0.033366,pinch
28.259296,-0.689805,0.52508,0.182696,0.01791,pinch
28.260302,0.256119,-0.047514,0.116483,-0.081489,pinch
28.261307,0.888993,-0.780372,0.050221,-0.006287,pinch
28.262312,0.897357,-1.065977,0.204488,0.095207,pinch
28.263317,0.297289,-0.78855,0.021084,0.017937,pinch
28.264322,0.090597,0.636374,0.068654,0.136783,pinch
28.265327,-0.2126,0.883335,-0.003851,0.103708,pinch
28.266332,-0.087401,0.811544,-0.208009,0.036688,pinch
28.267337,-0.320778,0.392333,-0.089613,0.072688,pinch
28.268342,-0.801978,-0.5439,-0.302887,0.100696,pinch
28.269347,-0.905147,-0.469193,-0.236603,-0.005312,pinch
28.270352,0.405311,-0.430589,-0.264434,0.073324,pinch
28.271357,1.038475,-0.303994,-0.196551,0.013177,pinch
28.272362,0.765592,-0.249949,-0.271607,-0.107588,pinch
28.273367,-0.053126,0.630551,-0.06014,-0.020942,pinch
28.274372,-0.146091,0.134272,-0.107244,-0.188021,pinch
28.275377,0.294032,1.128801,0.216732,-0.025393,pinch
28.276382,-0.630403,1.255256,-0.049719,-0.044921,pinch
28.277387,-0.778518,-0.265631,0.267369,-0.118811,pinch
28.278392,-0.678545,-1.30741,0.187027,-0.140203,pinch
28.279397,0.012199,-0.09004,0.202843,-0.159704,pinch
28.280402,0.118519,-0.5957,0.332598,-0.089378,pinch
28.281407,0.002657,-0.095693,0.160673,-0.108115,pinch
28.282412,0.757347,0.092997,0.178277,-0.037026,pinch
28.283417,1.164818,0.593724,-0.00553,-0.091137,pinch
28.284422,0.2716,0.616405,-0.0549,-0.06302,pinch
28.285427,-0.297883,0.523504,0.000259,-0.052182,pinch
28.286432,-0.871552,0.214665,-0.056728,0.036012,pinch
28.287437,-0.135765,0.1174,0.020433,0.140001,pinch
28.288442,-0.52218,-0.824059,0.083189,0.103708,pinch
28.289447,0.089449,-1.139783,0.146363,0.166921,pinch
28.290452,-0.359889,-0.570162,-0.179354,0.232231,pinch
28.291457,0.739331,0.615306,0.007667,0.125386,pinch
28.292462,0.74919,0.738381,-0.03024,0.098394,pinch
28.293467,0.223742,0.674403,-0.158953,0.067323,pinch
28.294472,-0.39641,0.128535,-0.311064,0.126892,pinch
28.295477,-0.403592,0.216838,-0.214536,0.002808,pinch
28.296482,0.317477,-0.199986,-0.186955,-0.020686,pinch
28.297487,-0.514516,-0.314671,-0.169757,-0.101248,pinch
28.298492,-0.684091,-0.398482,-0.154431,0.008753,pinch
28.299497,-1.044828,0.196285,0.039506,0.014331,pinch
28.300503,0.446767,-0.333789,-0.16542,-0.015743,pinch
28.301508,0.96546,0.188281,0.085537,-0.016889,pinch
28.302513,0.347241,1.013123,0.08437,0.029391,pinch
28.303518,0.250898,0.897455,0.058181,0.083872,pinch
28.304523,0.170133,-0.254461,0.285571,-0.013231,pinch
28.305528,-0.240379,-1.08785,0.169859,-0.044325,pinch
28.306533,-0.709865,-0.952236,0.250195,-0.052928,pinch
28.307538,-0.313019,-0.30685,0.243501,-0.125096,pinch
28.308543,-0.579491,0.109515,0.295685,-0.056646,pinch
28.309548,-0.268814,0.05751,0.142015,-0.099661,pinch
28.310553,0.054558,0.373,0.242016,-0.13242,pinch
28.311558,0.335746,1.006538,0.146347,-0.104127,pinch
28.312563,0.756952,0.81978,-0.024199,-0.030516,pinch
28.313568,1.184107,0.274652,-0.142991,-0.113146,pinch
28.314573,0.4644,-0.284257,-0.133505,0.070794,pinch
28.315578,-0.550448,-0.640392,-0.420177,0.013436,pinch
28.316583,-1.160873,-1.184353,-0.187323,0.147444,pinch
28.317588,-0.58664,-0.657749,-0.249164,0.064929,pinch
28.318593,0.104204,0.442762,-0.131166,0.098155,pinch
28.319598,-0.060801,1.178469,-0.208343,0.070365,pinch
28.320603,-0.015034,0.558857,0.011728,0.180854,pinch
28.321608,0.575556,-0.028288,0.060322,0.117831,pinch
28.322613,0.291666,-0.608925,0.122363,0.142865,pinch
28.323618,0.474609,-0.087058,0.002604,0.067606,pinch
28.324623,0.612805,-0.184932,0.048008,0.138192,pinch
28.325628,-0.139925,-1.072244,0.100684,0.003822,pinch
28.326633,-0.276883,-0.411868,0.000612,-0.012575,pinch
28.327638,-0.909112,0.537957,-0.11402,0.023167,pinch
28.328643,-0.968093,0.487588,-0.052615,-0.035276,pinch
28.329648,0.007605,1.063265,0.000519,-0.082916,pinch
28.330653,0.41337,1.099543,0.186571,-0.088686,pinch
28.331658,1.042869,0.487014,0.260606,-0.171469,pinch
28.332663,0.226996,-0.918561,0.18407,-0.174242,pinch
28.333668,-0.847448,-1.064812,0.258282,-0.11512,pinch
28.334673,0.132895,-0.404581,0.387478,-0.152097,pinch
28.335678,-0.075081,0.214023,0.106171,-0.034049,pinch
28.336683,-0.013254,0.743717,0.154052,-0.058098,pinch
28.337688,-0.776825,-0.248934,-0.090663,-0.066808,pinch
28.338693,-0.461437,0.896073,-0.235332,0.043977,pinch
28.339698,-0.292163,0.963523,-0.074623,0.050771,pinch
28.340704,0.114364,0.866498,-0.207117,-0.007325,pinch
28.341709,0.50011,-0.344715,-0.304934,0.005595,pinch
28.342714,0.85267,-0.625485,-0.296847,0.038332,pinch
28.343719,0.818368,-1.040584,-0.254522,0.026035,pinch
28.344724,-0.090754,-0.536634,-0.326028,-0.069392,pinch
28.345729,-0.46105,0.124971,-0.184965,-0.067596,pinch
28.346734,-1.123728,0.789755,-0.198341,-0.004456,pinch
28.347739,-0.635963,0.866991,-0.101856,0.026036,pinch
28.348744,0.272053,-0.156112,-0.111714,-0.037999,pinch
28.349749,-0.204089,-0.120013,0.052386,0.104925,pinch
28.350754,-0.207276,0.34522,0.128015,0.191127,pinch
28.351759,0.377028,-0.638816,0.267435,0.116038,pinch
28.352764,0.258258,-1.604707,0.223521,0.165259,pinch
28.353769,0.941087,-1.023139,0.213981,0.195553,pinch
28.354774,0.655566,-0.131456,0.17281,0.176713,pinch
28.355779,-0.727489,1.055959,0.096046,0.105401,pinch
28.356784,-0.616138,0.862543,0.088364,0.056624,pinch
28.357789,-0.584018,0.195457,0.147823,0.017357,pinch
28.358794,-0.293435,0.323243,-0.015052,0.013912,pinch
28.359799,0.012957,-0.678981,0.048717,-0.032424,pinch
28.360804,0.628147,-0.695538,-0.006931,-0.135546,pinch
28.361809,0.501079,-0.533497,0.016017,-0.096438,pinch
28.362814,0.64375,-0.118852,0.219545,-0.157477,pinch
28.363819,-0.184561,-0.624025,-0.280404,-0.140752,pinch
28.364824,-0.118876,0.132385,0.164366,-0.097924,pinch
28.365829,0.31333,0.499771,0.029107,-0.058473,pinch
28.366834,-0.518334,1.167489,-0.051038,-0.118852,pinch
28.367839,-0.800139,0.116689,-0.008371,-0.061055,pinch
28.368844,-0.903964,-1.028596,-0.200648,-0.023071,pinch
28.369849,0.031542,-0.994668,-0.232615,0.074191,pinch
28.370854,0.350337,-0.329164,-0.227139,0.103002,pinch
28.371859,1.138534,0.199192,-0.296271,0.024118,pinch
28.372864,0.49916,0.438437,-0.234304,-0.001421,pinch
28.373869,0.229824,-0.013086,-0.051587,0.040536,pinch
28.374874,-0.244089,0.209615,-0.112861,0.111214,pinch
28.375879,-0.31786,-0.249082,-0.017333,0.178743,pinch
28.376884,-0.74822,0.350397,0.206249,0.085418,pinch
28.377889,-0.524868,0.067952,0.240679,0.044194,pinch
28.378894,-0.066903,-0.047893,0.156689,0.032955,pinch
28.379899,-0.465314,-0.582315,0.278957,0.063063,pinch
28.380905,0.040525,-0.9832,0.353147,0.016816,pinch
28.38191,0.258335,-0.306402,0.368662,0.084301,pinch
28.382915,0.77296,1.27707,0.1687,-0.046236,pinch
28.38392,1.225774,0.510456,0.060781,0.001696,pinch
28.384925,-0.049596,0.172456,0.095638,0.065725,pinch
28.38593,-1.008678,0.311938,0.135861,0.109035,pinch
28.386935,-1.068855,-0.220889,-0.171412,-0.043695,pinch
28.38794,-0.062864,-0.795951,-0.094343,-0.03657,pinch
28.388945,-0.337993,-0.983242,-0.014904,-0.002853,pinch
28.38995,-0.186526,0.193389,-0.246923,-0.015099,pinch
28.390955,0.429712,-0.10541,-0.150683,-0.028425,pinch
28.39196,0.601733,0.146701,-0.16339,-0.080707,pinch
28.392965,0.996781,0.60861,0.018541,-0.053431,pinch
28.39397,0.302077,1.115017,-0.106385,-0.175412,pinch
28.394975,-0.366578,0.247597,-0.136395,-0.193059,pinch
28.39598,-0.178108,-1.073608,-0.211727,-0.168992,pinch
28.396985,-0.677051,-0.421128,-0.017091,-0.115235,pinch
28.39799,-0.887846,-0.617636,-0.034901,-0.09254,pinch
28.398995,-0.647584,0.275135,-0.161178,-0.094063,pinch
28.4,0.303458,0.176268,-0.023262,0.008394,pinch
28.4,-0.221973,-0.526087,-0.09581,-0.015481,pinch
28.401005,0.960683,1.368884,0.045609,0.043543,pinch
28.40201,1.442234,1.344517,0.205453,0.174814,pinch
28.403015,0.248153,0.385712,0.419735,0.167834,pinch
28.40402,-0.24329,0.048111,0.367868,0.242239,pinch
28.405025,-0.09381,-0.267294,0.160525,0.177633,pinch
28.40603,0.271076,-0.384536,0.342293,0.118451,pinch
28.407035,-0.859178,-0.878084,0.412735,0.198683,pinch
28.40804,-0.399623,-0.714669,0.245741,0.078118,pinch
28.409045,-0.59457,-0.158241,0.078346,0.073318,pinch
28.41005,-0.481666,0.536269,-0.118045,0.083636,pinch
28.411055,0.375385,0.794953,0.10815,-0.06277,pinch
28.41206,0.725126,0.334262,0.007253,-0.006776,pinch
28.413065,0.331264,1.117495,-0.008711,0.081547,pinch
28.41407,0.502603,-0.983637,-0.129352,-0.012914,pinch
28.415075,-0.579133,-0.580504,-0.002448,0.003418,pinch
28.41608,-0.565497,-0.523985,-0.085005,-0.03099,pinch
28.417085,-1.084519,-0.291338,-0.282684,-0.081111,pinch
28.41809,-0.254778,0.137515,-0.198496,-0.137051,pinch
28.419095,0.447114,0.456493,-0.175549,-0.1423,pinch
28.420101,0.474185,0.396441,-0.08433,-0.124958,pinch
28.421106,0.196321,0.948015,-0.190248,-0.099332,pinch
28.422111,0.276484,-0.05406,-0.1612,0.000694,pinch
28.423116,0.832037,0.230314,-0.088975,-0.069029,pinch
28.424121,0.385201,-0.70899,-0.030782,-0.101806,pinch
28.425126,-0.022518,-1.112167,-0.003915,-0.111922,pinch
28.426131,-0.46197,-1.089345,-0.061188,-0.07984,pinch
28.427136,-0.374914,-0.133739,0.054063,-0.000344,pinch
28.428141,-0.738384,0.493038,0.086024,-0.05079,pinch
28.429146,-0.559687,1.302632,0.036969,-0.04607,pinch
28.430151,-0.204002,0.192846,0.288269,0.009655,pinch
28.431156,0.944338,-0.348084,0.272757,0.011752,pinch
28.432161,0.883559,-0.026785,0.157333,0.016756,pinch
28.433166,0.430769,-0.317306,0.274942,0.029972,pinch
28.434171,0.203741,-0.849514,0.223975,0.129937,pinch
28.435176,0.061867,-0.413344,0.269817,0.09243,pinch
28.436181,-0.130662,-0.152248,0.041408,0.051546,pinch
28.437186,-0.240068,-0.212546,0.054442,0.161286,pinch
28.438191,-1.018478,0.743036,-0.182233,0.108091,pinch
28.439196,-0.269446,0.772425,-0.316184,0.18613,pinch
28.440201,-0.200707,0.351729,-0.265979,0.155307,pinch
28.441206,0.600489,-0.625226,-0.243395,0.091881,pinch
28.442211,0.418115,-1.099553,-0.223236,0.041704,pinch
28.443216,0.529016,-0.674758,-0.282492,0.009862,pinch
28.444221,0.248327,0.258314,-0.135795,-0.070653,pinch
28.445226,-0.216321,0.286297,-0.140681,-0.153396,pinch
28.446231,-0.597854,-0.09564,-0.040768,-0.183591,pinch
28.447236,-0.941866,0.569525,0.176118,-0.133029,pinch
28.448241,-0.231506,0.675341,0.023096,-0.059737,pinch
28.449246,0.026136,0.780593,0.073096,-0.071737,pinch
28.450251,0.04099,-0.16448,0.072258,-0.171003,pinch
28.451256,0.107049,-1.228441,-0.075648,-0.041237,pinch
28.452261,0.153643,-0.826728,0.102523,-0.039444,pinch
28.453266,0.730247,-0.492765,-0.022616,0.088431,pinch
28.454271,0.641473,-0.055729,0.205025,-0.001936,pinch
28.455276,-0.243037,0.813012,0.158538,0.05685,pinch
28.456281,-0.497781,1.057868,0.170786,-0.014508,pinch
28.457286,-0.692195,0.294598,0.212954,-0.040638,pinch
28.458291,-0.77776,-0.20802,0.217168,0.007781,pinch
28.459296,-0.446593,0.081907,0.141908,0.034997,pinch
28.460302,0.667385,-0.208652,0.171076,-0.080099,pinch
28.461307,0.713754,-1.103725,0.203736,0.07274,pinch
28.462312,0.672025,-0.840244,0.097358,0.119663,pinch
28.463317,-0.059727,-0.177967,-0.045097,0.116061,pinch
28.464322,0.066056,0.526232,-0.084628,0.147771,pinch
28.465327,0.754383,0.961195,-0.188376,0.123283,pinch
28.466332,0.070894,0.517152,-0.069457,0.038586,pinch
28.467337,-0.161127,0.407973,-0.202211,0.083582,pinch
28.468342,-0.826356,-0.518106,-0.270228,0.148371,pinch
28.469347,-0.598205,-0.750307,-0.260081,0.028594,pinch
28.470352,0.323922,-0.67416,-0.36443,0.051185,pinch
28.471357,0.772606,0.232242,-0.334736,0.031353,pinch
28.472362,1.082447,0.265188,-0.241794,0.063392,pinch
28.473367,0.578833,0.122711,-0.288863,-0.057054,pinch
28.474372,0.350794,0.264746,-0.167718,-0.015197,pinch
28.475377,0.150403,0.870119,0.043486,-0.059926,pinch
28.476382,-0.165664,1.233391,0.134884,0.008145,pinch
28.477387,-0.428998,-0.357703,0.304909,-0.127232,pinch
28.478392,-0.160189,-0.875988,0.266079,-0.159886,pinch
28.479397,-0.02771,-0.681183,0.316957,-0.125043,pinch
28.480402,-0.17819,-0.310859,0.084209,-0.08098,pinch
28.481407,-0.291625,0.067287,0.313561,-0.134216,pinch
28.482412,0.674871,-0.005027,0.224836,-0.141055,pinch
28.483417,0.779492,0.244185,0.099242,-0.058621,pinch
28.484422,0.752853,0.598849,-0.004263,-0.01055,pinch
28.485427,-0.561309,-0.098608,-0.035361,0.03989,pinch
28.486432,-0.796671,0.361279,-0.076783,0.016165,pinch
28.487437,-0.943713,-0.157147,0.006851,0.123229,pinch
28.488442,-0.613854,-0.756909,-0.014653,0.161635,pinch
28.489447,-0.119294,-0.910686,-0.008178,0.18967,pinch
28.490452,-0.101443,-0.641131,-0.179645,0.155852,pinch
28.491457,0.397904,0.30781,-0.052455,0.135375,pinch
28.492462,0.302139,0.956979,-0.122114,0.029953,pinch
28.493467,0.665816,0.436918,-0.170842,0.177844,pinch
28.494472,0.219987,-0.047255,-0.147022,0.104705,pinch
28.495477,0.17243,-0.19324,-0.234907,0.010849,pinch
28.496482,-0.259707,-0.418568,-0.184466,-0.045301,pinch
28.497487,-0.327686,-0.921297,-0.214169,-0.034922,pinch
28.498492,-0.843096,-0.491479,-0.145436,-0.017118,pinch
28.499497,-0.578392,-0.532584,-0.132634,-0.03127,pinch
28.500503,0.544961,-0.013697,-0.068409,0.014491,pinch
28.501508,0.772402,0.478362,-0.039454,0.046087,pinch
28.502513,0.710293,0.680672,0.085622,-0.009988,pinch
28.503518,0.275212,0.969436,0.054976,0.03629,pinch
28.504523,-0.182572,-0.297635,0.236811,0.00864,pinch
28.505528,0.351701,-1.488054,0.279628,0.089949,pinch
28.506533,-0.422091,-1.430401,0.235914,-0.086866,pinch
28.507538,-0.821732,-0.130475,0.287667,-0.175968,pinch
28.508543,-0.215861,0.44315,0.1318,-0.134118,pinch
28.509548,-0.031453,-0.130119,0.064662,-0.11656,pinch
28.510553,-0.362466,0.665004,0.08545,-0.1215,pinch
28.511558,0.27007,0.62056,-0.142572,-0.069391,pinch
28.512563,0.995317,0.632557,0.011226,-0.081636,pinch
28.513568,1.233914,0.694635,-0.117324,-0.042419,pinch
28.514573,0.316574,-0.085389,-0.238713,0.02283,pinch
28.515578,-0.548269,-0.592038,-0.184756,0.04533,pinch
28.516583,-0.844983,-1.042989,-0.24208,0.045782,pinch
28.517588,-0.548296,-0.798867,-0.166863,-0.039396,pinch
28.518593,0.006714,0.610291,-0.263245,0.126458,pinch
28.519598,0.326298,0.655028,-0.178518,0.14813,pinch
28.520603,0.189935,1.024005,-0.121118,0.112114,pinch
28.521608,0.008962,-0.253378,0.05587,0.179679,pinch
28.522613,1.187889,-0.447879,0.067396,0.124392,pinch
28.523618,0.363221,-0.120505,-0.052814,0.058384,pinch
28.524623,0.19343,-0.378472,-0.10638,0.131378,pinch
28.525628,0.229203,-1.037749,-0.058244,0.10949,pinch
28.526633,-0.350929,-1.26995,-0.07639,0.026185,pinch
28.527638,-0.998179,0.113954,-0.141545,0.093938,pinch
28.528643,-0.223926,0.42994,-0.098947,-0.052373,pinch
28.529648,-0.498637,0.634151,-0.086627,-0.013372,pinch
28.530653,0.566875,0.377069,0.10348,-0.147303,pinch
